Data,GŁOGÓW (151160060) Stan wody [cm],RACIBÓRZ-MIEDONIA (150180060) Stan wody [cm],BARDO ŚLĄSKIE (250160410) Suma opadów [mm],BIERUTÓW (251170270) Suma opadów [mm],BOLESŁAWÓW (250160610) Suma opadów [mm],BOLKÓW (250160030) Suma opadów [mm],BORÓW (250160070) Suma opadów [mm],BRZEG (250170050) Suma opadów [mm],BRZEG DOLNY (251160230) Suma opadów [mm],CHWAŁKOWICE (251160170) Suma opadów [mm],CIESZYN (249180130) Suma opadów [mm],CIESZYN (249180550) Suma opadów [mm],DŁUGOPOLE-ZDRÓJ (250160590) Suma opadów [mm],DOBROGOSZCZ (250170110) Suma opadów [mm],DZIERŻONIÓW (250160260) Suma opadów [mm],DZIEWIĘTLICE (250170290) Suma opadów [mm],GŁOGÓW (251160080) Suma opadów [mm],GŁUBCZYCE (250170390) Suma opadów [mm],GŁUCHOŁAZY (250170330) Suma opadów [mm],GOŚCIEJOWICE (250170760) Suma opadów [mm],GRABOWNICA (251170150) Suma opadów [mm],ISTEBNA-STECÓWKA (249180280) Suma opadów [mm],ISTEBNA-WIEŚ (249180290) Suma opadów [mm],JARNOŁTÓWEK (250170340) Suma opadów [mm],JAWOR (251160290) Suma opadów [mm],JEDLINA-ZDRÓJ (250160220) Suma opadów [mm],JELCZ-LASKOWICE (251170320) Suma opadów [mm],KACZORÓW (250150110) Suma opadów [mm],KAMIENICA (250160620) Suma opadów [mm],KĄTY WROCŁAWSKIE (251160310) Suma opadów [mm],KŁODZKO (350160520) Suma opadów [mm],KOPICE (250170730) Suma opadów [mm],KORFANTÓW II (250170750) Suma opadów [mm],KRUPSKI MŁYN (250180190) Suma opadów [mm],KUDOWA-ZDRÓJ (250160450) Suma opadów [mm],LĄDEK-ZDRÓJ (250160520) Suma opadów [mm],LEGNICA (351160415) Suma opadów [mm],LESZNO (351160418) Suma opadów [mm],LEWIN KŁODZKI (250160470) Suma opadów [mm],LIGOTA GÓRNA (250180230) Suma opadów [mm],LUBACHÓW (250160170) Suma opadów [mm],LUBIN (251160190) Suma opadów [mm],LUBOMIN (250160120) Suma opadów [mm],ŁABĘDY (250180330) Suma opadów [mm],ŁANY (251170420) Suma opadów [mm],MIĘDZYGÓRZE (250160630) Suma opadów [mm],MIĘDZYLESIE (250160650) Suma opadów [mm],MILICZ (251170140) Suma opadów [mm],MŁOTY (250160540) Suma opadów [mm],NAMYSŁÓW (251170290) Suma opadów [mm],NYSA (250170230) Suma opadów [mm],OBORNIKI ŚLĄSKIE (251160220) Suma opadów [mm],ODOLANÓW (251170130) Suma opadów [mm],OŁDRZYCHOWICE KŁODZKIE (250160510) Suma opadów [mm],OPOLE (350170530) Suma opadów [mm],OSETNO (251160110) Suma opadów [mm],OSTROSZOWICE (250160320) Suma opadów [mm],OSTRZESZÓW II (251170430) Suma opadów [mm],OTMUCHÓW (250170250) Suma opadów [mm],PACZKÓW (250170220) Suma opadów [mm],POLANICA-ZDRÓJ (250160490) Suma opadów [mm],POLKOWICE DOLNE (251160150) Suma opadów [mm],PRUDNIK (250170530) Suma opadów [mm],PRZEWORNO (250170120) Suma opadów [mm],PSZENNO (250160090) Suma opadów [mm],RACIBÓRZ (350180540) Suma opadów [mm],RACŁAWICE ŚLĄSKIE (250170540) Suma opadów [mm],ROŻNÓW (251180230) Suma opadów [mm],RUDNA (251160140) Suma opadów [mm],RYBNIK (250180510) Suma opadów [mm],SŁOSZÓW (250160480) Suma opadów [mm],SMOLICE (251170090) Suma opadów [mm],SREBRNA GÓRA (250160350) Suma opadów [mm],STARE OLESNO (250180030) Suma opadów [mm],STRONIE ŚLĄSKIE (250160560) Suma opadów [mm],STRZELIN (250170090) Suma opadów [mm],SUKOWICE (250180380) Suma opadów [mm],SZALEJÓW GÓRNY (250160840) Suma opadów [mm],SZCZAWNO-ZDRÓJ (250160130) Suma opadów [mm],ŚWIERZAWA (251150360) Suma opadów [mm],TARNÓW (250160360) Suma opadów [mm],TRZEBNICA (251170210) Suma opadów [mm],TWARDOCICE (251150280) Suma opadów [mm],WALIM (250160270) Suma opadów [mm],WROCŁAW-STRACHOWICE (351160424) Suma opadów [mm],ZIELENIEC (250160530) Suma opadów [mm],ZIELINA (250170280) Suma opadów [mm],ŹRÓDŁA (251160370) Suma opadów [mm],średnia Suma opadów [mm],mediana Suma opadów [mm],std Suma opadów [mm],min Suma opadów [mm],max Suma opadów [mm]
2016-04-23,325.0,167.0,7.7,3.7,9.5,5.4,5.2,,,3.2,8.6,,8.2,5.2,7.5,6.1,0.8,4.2,8.2,,5.3,5.7,5.8,8.2,4.0,11.0,4.0,5.8,6.9,,7.4,,,3.1,5.4,7.3,3.5,0.9,,,9.7,,7.2,,,5.4,6.4,4.4,,2.9,,5.0,,7.8,3.5,2.7,8.5,,5.0,,7.5,1.9,,,7.0,2.8,,,,4.9,6.3,3.2,6.1,3.4,,,4.0,8.7,6.6,5.2,5.3,6.5,5.9,13.8,6.7,6.4,,,5.808333333333334,5.8,2.3534624010332412,2.374636333502612,2.39327454758643
2016-04-24,314.0,163.0,0.0,1.9,0.0,0.8,0.1,,,0.3,0.5,,0.7,,,,0.1,,0.4,,0.0,1.8,1.6,0.2,0.8,,0.1,0.5,0.4,,0.0,,,0.2,0.1,0.0,0.0,0.2,,,0.0,,0.1,,,0.3,0.0,,,0.6,,0.0,,,0.1,,0.3,,0.0,,,0.0,,,0.1,0.0,,,,0.2,0.3,0.1,0.0,,,,,,0.1,2.3,0.0,0.5,0.1,0.3,0.0,1.4,,,0.36458333333333326,0.1,0.5394327315241161,0.5346065924233838,0.5298751658176306
2016-04-25,309.0,160.0,0.1,,0.0,0.6,,,,0.1,,,,,,1.0,,0.7,0.3,,0.0,0.8,0.2,0.3,0.7,,,,0.1,,0.0,,,6.3,0.0,,0.1,1.3,,,0.0,,,,,0.2,0.0,1.5,,,,0.0,,0.0,0.0,,0.1,,0.4,,,1.1,,,0.0,0.0,,,,0.0,0.0,0.0,0.5,,,,0.9,,0.0,0.0,0.8,0.5,0.2,,0.0,0.1,,,0.44999999999999996,0.1,0.9871819877588948,0.9792771671658832,0.9714255254090135
2016-04-26,306.0,157.0,1.0,1.1,7.6,3.7,0.4,,,0.0,2.2,,2.2,0.8,1.8,0.6,1.7,0.0,2.7,,2.3,0.8,1.0,2.9,1.2,3.1,,3.3,8.1,,0.6,,,0.7,4.0,2.2,0.4,0.6,,,1.4,,1.9,,,4.7,3.8,2.1,,1.3,,1.7,,0.9,0.7,0.8,2.4,,0.8,,1.2,2.0,,,1.1,7.8,,,,7.6,4.1,0.0,1.2,1.7,,,4.8,1.3,2.3,1.3,1.2,1.5,1.3,5.3,2.1,4.0,,,2.225423728813559,1.7,1.9257180858159593,1.910226047512095,1.8951400796936086
2016-04-27,300.0,159.0,,,,,,,,,6.8,,0.5,,,,0.2,2.3,,,,16.9,16.8,,0.2,,,,0.1,,0.0,,,0.7,0.3,,0.0,0.0,,,0.0,,,,,0.3,0.4,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,0.9,,,,1.1,0.6,0.0,,,,,0.2,,,,0.0,,,0.3,0.0,2.1,,,1.7482758620689656,0.25,4.246586199380103,4.201718337962719,4.156984971453929
2016-04-28,283.0,166.0,,0.0,2.5,,0.0,,,0.4,,,0.9,,,0.0,0.2,,4.0,,0.9,0.3,0.2,1.8,1.0,,0.2,,2.5,,0.0,,,,0.2,,2.7,0.3,,,,,,,,0.4,0.5,0.6,,1.0,,1.3,,0.1,0.2,0.0,0.6,,0.6,,0.1,,,,,0.3,,,,1.4,0.0,1.1,,,,,1.6,0.5,,0.9,0.0,3.5,0.2,,0.1,0.3,,,0.7952380952380952,0.4,0.9554216221619624,0.9448387517677372,0.9345603974598065
2016-04-29,285.0,159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,0.1,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,0.0,,,,0.0,,,,0.01,0.0,0.02874917653629668,0.028055960902823255,0.027352720040290716
2016-04-30,286.0,151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0
2016-05-01,287.0,143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0
2016-05-02,284.0,138.0,,,,,,,,,0.0,,,,,,,,0.0,,,0.1,,0.1,,,,,,,0.0,,,3.1,,,0.0,0.0,,,,,,,,0.3,,,,,,,,,0.0,,0.0,,,,,,,,,0.2,,,,0.1,,0.0,,0.1,,,1.1,,,,0.0,,,,0.0,,,,0.2833333333333334,0.0,0.7116054454130607,0.7002747473151056,0.6889669456931108
2016-05-03,280.0,139.0,19.0,12.4,28.6,15.4,23.4,,,13.5,,,8.4,,18.0,12.2,1.2,8.5,24.5,,12.0,2.2,11.1,23.9,14.9,16.2,10.2,14.9,26.6,,12.8,,,7.5,8.9,15.1,10.3,8.2,,,17.5,,16.1,,,15.6,6.7,17.6,,3.3,,20.4,,17.7,25.9,7.0,18.0,,10.6,,15.2,3.0,,,13.6,3.1,,,,5.2,14.6,27.2,13.3,10.0,,,16.6,14.1,19.7,19.9,17.2,23.5,10.1,24.0,14.9,13.2,,,14.391379310344826,14.6,6.50799832132372,6.532063612671147,6.552328699512741
2016-05-04,274.0,143.0,5.7,3.6,15.0,8.9,4.3,,,5.0,3.1,,7.5,4.1,7.5,6.6,0.7,0.1,9.5,,2.4,4.8,7.3,12.4,10.1,6.5,1.1,9.5,10.0,,5.7,,,21.4,5.1,8.2,9.3,0.5,,,9.1,,8.4,,,5.5,5.8,3.9,,0.6,,4.7,,7.5,0.0,0.9,5.6,,1.5,,7.3,3.6,,,6.5,2.8,,,,2.0,5.3,0.8,4.8,3.0,,,,7.1,8.9,11.5,3.8,5.0,7.8,15.1,4.7,6.1,,,6.02542372881356,5.65,3.963690403404263,3.939725690539623,3.916320248937818
2016-05-05,279.0,144.0,,,,,,,,,1.5,,,,,,0.7,,,,,1.6,2.6,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,0.2,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,0.0,,,,0.0,,,,0.5076923076923077,0.0,0.8013292000780438,0.7784746255997165,0.7568990457000672
2016-05-06,291.0,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0
2016-05-07,291.0,131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0
2016-05-08,283.0,127.0,0.3,0.9,,,,,,0.0,,,,,0.6,1.3,,,,,,,,,,0.3,,,,,0.0,,,0.2,,0.0,0.0,0.1,,,0.0,,,,,,,0.4,,0.1,,1.4,,0.3,0.0,,0.0,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,1.6,,,,,,1.5,0.0,0.3,,1.0,2.2,,,,0.4166666666666667,0.1,0.5940242952533629,0.5855769612556299,0.5774002626423198
2016-05-09,268.0,124.0,0.2,5.1,0.0,,3.8,,,0.2,,,,0.2,0.5,0.4,1.4,0.0,2.5,,0.1,12.8,4.8,1.6,,,6.0,,0.0,,0.0,,,,,2.8,1.2,0.2,,,,,,,,0.2,,,,0.6,,7.6,,0.1,0.0,,0.9,,0.6,,,,,,0.0,0.0,,,,,,0.0,0.0,0.8,,,,,0.0,,0.1,1.5,,,0.3,0.0,,,1.4868421052631577,0.3,2.6000828407950944,2.5735733331537856,2.5475376254318434
2016-05-10,271.0,122.0,,,3.3,,,,,,0.0,,2.6,,,,,,,,,0.9,0.3,,,,,,0.2,,0.0,,,,,6.1,0.0,0.4,,,,,,,,0.2,0.1,,,,,,,0.4,0.0,,,,,,3.1,,,,,0.0,,,,0.0,0.1,0.0,,,,,,7.3,,,0.0,,,,0.0,0.1,,,1.091304347826087,0.15000000000000002,1.963721727886787,1.932306852587319,1.901726259864035
2016-05-11,254.0,122.0,,,,,,,,,0.6,,,,,,,,,,,0.6,0.8,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,0.0,,,,0.0,,,,0.18181818181818182,0.0,0.29252899798844517,0.2830217729017718,0.27410375430659395
2016-05-12,244.0,119.0,,,0.0,,,,,0.0,,,,,,,3.3,,,,,,,,,,,,0.0,,0.0,,,,0.7,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.2,,,,,,,,,,0.0,,,,,,0.0,,,,,,0.8,,,0.0,,,,0.0,,,,0.3333333333333333,0.0,0.8100119017926536,0.7944856032639737,0.7790698097430417
2016-05-13,252.0,117.0,4.3,0.2,5.2,1.3,0.0,,,0.5,20.4,,3.1,,4.0,1.4,9.5,8.3,8.1,,3.3,40.7,37.4,8.9,0.9,5.2,0.8,5.8,6.7,,18.9,,,0.1,3.9,12.4,0.0,0.0,,,4.1,,9.8,,,6.4,3.6,7.7,,0.0,,4.4,,5.1,22.6,,6.1,,2.1,,12.0,1.9,,,5.4,0.0,,,,0.5,3.0,0.0,1.2,1.0,,,7.6,16.3,7.9,8.5,0.7,7.6,4.9,4.0,14.5,11.5,,,6.753448275862068,4.9,7.987004621223835,7.921821068700673,7.858045355108327
2016-05-14,235.0,142.0,,,,,0.0,,,,0.2,,,,,,0.1,,,,,2.2,1.0,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,0.2,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,0.0,,,,0.0,0.1,,,0.25333333333333335,0.0,0.561122532725274,0.5496566070060512,0.5383914663851354
2016-05-15,222.0,161.0,,0.1,1.1,0.2,,,,1.3,0.1,,0.5,1.4,,,2.2,,,,2.1,,,,,0.5,0.1,0.2,0.9,,0.0,,,,1.8,1.0,0.9,1.4,,,0.5,,,,,0.3,0.7,0.4,,0.0,,0.8,,0.6,0.3,4.1,0.5,,0.1,,2.7,3.5,,,0.0,0.0,,,,0.2,2.5,0.2,0.3,1.6,,,,0.4,0.0,0.2,0.1,0.2,0.1,0.5,0.1,1.6,,,0.8148936170212767,0.5,0.9373800903946333,0.9279447883833891,0.9187643058345473
2016-05-16,235.0,138.0,0.3,,0.3,,0.0,,,,0.2,,0.1,,,,,1.0,,,2.6,0.2,,0.0,,,,,1.2,,0.0,,,,1.1,0.7,0.0,0.0,,,0.0,,0.2,,,0.4,1.0,1.2,,0.0,,,,0.0,0.0,0.2,,,0.0,,,,,,,3.7,,,,2.7,0.7,1.6,0.6,0.2,,,,,0.0,,0.0,,,,0.0,0.5,,,0.5914285714285714,0.2,0.8569406811468772,0.8464668117039248,0.8362787023485746
2016-05-17,242.0,129.0,0.2,1.4,0.0,,0.0,,,0.0,2.4,,0.0,,,0.0,0.3,0.3,0.0,,4.5,4.6,1.8,0.0,0.1,0.1,,0.3,0.3,,0.0,,,8.0,0.5,0.0,0.0,0.3,,,0.0,,,,,0.1,0.1,2.9,,1.1,,0.0,,0.0,0.9,0.4,0.0,,0.1,,,,,,,0.2,,,,0.4,0.3,2.7,0.2,4.6,,,1.5,,,,0.0,0.3,0.0,,0.3,0.3,,,0.8645833333333331,0.3,1.587464741180928,1.5748689608848407,1.5624333761053397
2016-05-18,242.0,125.0,,,,,,,,,0.0,,,,,,,,,,,0.9,0.6,,,,,,,,0.0,,,0.1,0.0,,0.0,0.0,,,,,,,,0.1,0.0,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,0.0,,,,0.0,0.2,,,0.11176470588235293,0.0,0.23915138962336197,0.2346726245095068,0.2302779078735792
2016-05-19,232.0,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,0.2,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,0.0,,,,0.0,0.3,,,0.05,0.0,0.09876126709792599,0.09568940342486204,0.09274615884497414
2016-05-20,229.0,117.0,7.1,1.7,,1.2,0.0,,,0.0,,,0.6,,0.0,0.6,,,0.6,,0.7,,,0.8,,,,,,,2.1,,,,1.6,,0.0,0.0,,,2.9,,0.3,,,0.2,0.0,0.4,,,,,,0.6,0.0,,1.9,,0.8,,,2.5,,,3.5,0.0,,,,,0.0,6.7,3.5,,,,,0.2,2.1,1.0,1.6,0.1,0.9,1.0,0.1,0.0,,,1.2128205128205127,0.6499999999999999,1.6252125295678015,1.6066165407492654,1.5885312306436261
2016-05-21,225.0,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.9,0.0,0.0,,,,,,,,0.1,,,,,,0.0,,,0.0,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,0.0,,,,0.0,,,,0.09090909090909091,0.0,0.24777672139656493,0.24205086454141467,0.23629045253054054
2016-05-22,220.0,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0
2016-05-23,227.0,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0
2016-05-24,237.0,103.0,,,1.2,1.0,,,,0.1,6.4,,7.6,0.7,1.0,0.2,0.3,1.1,3.5,,,6.4,2.8,8.5,0.7,0.1,,,0.1,,0.0,,,,0.0,14.9,2.6,0.2,,,0.6,,,,,1.9,1.9,,,,,0.6,,4.2,0.0,,,,1.5,,,,,,0.8,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.8,0.0,0.8,0.0,5.8,,,1.9574999999999996,0.8,3.0365483296937037,3.004923572501195,2.973986670896771
2016-05-25,231.0,112.0,,,,,,,,0.0,0.1,,,,,,,,,,,10.5,6.9,,,,,,,,0.0,,,0.4,,,0.0,0.2,,,,,,,,0.2,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,0.1,0.0,,,,,,,,,0.0,,,,0.0,0.1,,,1.15625,0.1,2.847011412668446,2.7957559452209515,2.7447858243958563
2016-05-26,203.0,106.0,,,,,,,,,0.1,,,,,,,,,,,0.1,,,,,,,,,0.0,,,0.1,,,0.0,0.0,,,,,,,,0.1,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,,,,,0.0,,0.0,,0.0,,,,0.028571428571428574,0.0,0.044224227669063594,0.04302829599862244,0.041897377977215954
2016-05-27,195.0,103.0,,,0.2,12.1,,,,6.3,0.8,,0.5,,,,5.2,,,,0.2,13.3,5.7,,1.9,,,2.2,0.1,,2.9,,,,,0.2,4.4,12.0,,,0.0,,,,,0.4,0.5,2.5,,,,,,0.6,0.0,6.9,,,0.0,,0.5,15.3,,,,0.0,,,,,0.4,0.9,,,,,1.2,1.8,,10.1,0.0,2.5,7.5,,0.0,3.6,,,3.316216216216216,1.5,4.205774010581148,4.154141453118132,4.104089884943979
2016-05-28,203.0,120.0,13.1,7.4,56.2,2.2,1.0,,,0.3,12.4,,23.3,1.5,12.5,17.0,0.1,34.4,44.2,,6.8,7.3,15.1,43.9,1.4,24.8,0.3,4.3,39.1,,16.4,,,8.2,18.7,26.5,1.3,0.1,,,6.3,,25.3,,,46.5,29.0,0.8,,2.2,,0.8,,39.0,23.9,2.0,7.3,,12.5,,12.6,,,,4.8,5.5,,,,1.8,22.0,0.9,20.0,18.6,,,8.0,11.7,19.3,6.5,8.2,0.2,5.0,38.2,0.1,14.9,,,14.130508474576272,9.95,13.872992487428359,13.75883047112951,13.647473475633126
2016-05-29,200.0,181.0,0.0,2.7,,,1.1,,,3.5,5.5,,0.4,0.1,,0.7,0.1,11.5,1.7,,1.6,1.8,0.8,1.4,,,3.6,0.2,,,1.1,,,4.2,0.8,,0.0,8.9,,,,,0.2,,,0.4,0.0,1.5,,0.5,,0.0,,0.2,9.1,1.1,0.2,,1.0,,0.3,1.1,,,,15.4,,,,2.9,0.6,1.0,0.2,10.3,,,10.0,0.6,,0.1,0.2,1.5,0.1,,0.7,0.1,,,2.2653061224489797,0.9,3.47165243365242,3.4416989270046012,3.412293164094782
2016-05-30,220.0,173.0,0.1,,,,,,,0.0,0.0,,0.1,,,,7.1,,,,1.1,0.1,,,2.7,,,0.3,,,0.4,,,,0.7,,0.3,1.3,,,,,,,,,0.1,2.5,,0.3,,0.1,,0.4,0.0,0.0,0.5,,0.0,,1.4,,,,,0.0,,,,0.0,2.3,0.9,0.2,14.4,,,,2.5,,5.2,0.6,,1.4,,0.0,2.0,,,1.4,0.4,2.6649628565942582,2.637045252306041,2.609560182260054
2016-05-31,215.0,147.0,3.4,0.9,14.6,28.3,,,,4.6,4.9,,11.4,,10.0,28.8,4.3,34.5,52.3,,4.6,1.6,0.3,39.1,13.2,13.0,2.5,7.5,3.2,,15.2,,,31.5,8.2,3.9,23.7,22.9,,,31.8,,20.5,,,0.2,,4.8,,0.0,,4.7,,5.9,4.2,10.8,4.2,,39.8,,0.3,0.3,,,2.6,16.1,,,,1.0,1.0,15.6,2.1,2.9,,,1.2,1.4,19.2,13.9,13.8,3.5,20.2,5.4,0.9,20.5,,,11.52982456140351,5.65,11.955380885859904,11.85382503948538,11.754748147015654
2016-06-01,239.0,186.0,6.6,1.7,0.6,8.4,,,,2.4,19.9,,1.5,,1.5,2.8,9.1,2.5,1.3,,11.8,11.8,22.9,1.9,0.4,,0.3,6.4,0.2,,2.3,,,0.2,2.8,1.4,0.1,1.4,,,0.1,,4.0,,,0.2,1.0,8.4,,2.6,,0.6,,2.7,0.1,12.7,1.2,,2.2,,1.0,26.6,,,0.2,15.4,,,,3.5,1.7,5.6,8.9,1.2,,,4.3,1.1,5.4,0.4,3.3,3.0,0.2,0.4,0.1,12.6,,,4.436842105263158,2.25,5.7835883361013956,5.737147570798368,5.691625364914155
2016-06-02,234.0,229.0,8.1,3.7,59.5,6.0,2.5,,,4.9,8.4,,25.0,3.6,4.0,7.1,5.5,20.4,11.8,,13.0,7.0,7.3,13.3,2.5,8.7,1.2,7.8,19.3,,7.0,,,5.2,6.8,16.8,1.1,3.8,,,6.5,,9.1,,,24.4,12.0,1.4,,1.3,,2.8,,14.1,3.9,1.1,10.1,,4.6,,8.6,1.8,,,4.6,7.8,,,,35.0,9.6,0.1,9.5,9.9,,,7.0,7.6,8.5,2.2,7.6,1.8,1.1,9.2,2.0,17.5,,,8.9,7.1,9.23458195946928,9.159921342966918,9.087001703631826
2016-06-03,241.0,187.0,,,0.3,0.2,0.0,,,,,,,,,,,,,,,0.1,0.2,,0.3,,,,0.0,,0.0,,,,0.2,0.0,0.0,0.0,,,,,0.2,,,0.3,0.0,,,,,,,0.5,0.0,,,,,,1.6,,,,,0.0,,,,,5.7,0.0,,0.1,,,,0.4,0.0,0.5,0.0,,0.8,0.2,0.0,0.1,,,0.39,0.1,1.021833770254369,1.0119099051152203,1.0019642548091297
2016-06-04,261.0,166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.0,,,,,,0.1,,,0.0,,,,0.0,,,,0.011111111111111112,0.0,0.030001870499113334,0.029176832172729306,0.02834929956528877
2016-06-05,261.0,148.0,0.3,2.1,0.1,1.5,0.4,,,,0.9,,1.0,1.3,0.6,5.1,0.3,,0.4,,,,,1.0,1.5,3.4,2.0,1.7,0.0,,2.8,,,,0.0,4.4,6.4,0.0,,,0.4,,1.8,,,0.2,1.2,0.2,,0.2,,1.4,,0.1,1.2,,7.8,,11.3,,10.0,2.1,,,4.9,4.1,,,,3.2,2.6,0.0,1.5,,,,8.9,2.3,0.7,3.0,1.7,2.8,15.0,5.4,0.1,2.7,,,2.576923076923076,1.5,3.102921915445082,3.0749382025821217,3.047612224380391
2016-06-06,255.0,136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0
2016-06-07,237.0,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0
2016-06-08,228.0,119.0,0.0,1.7,0.3,2.1,,,,0.2,,,,,1.3,,,,,,1.8,,,,0.6,5.3,2.1,5.1,2.3,,0.2,,,0.8,0.0,,9.2,1.0,,,4.0,,7.2,,,1.9,,2.1,,3.5,,1.8,,0.7,0.0,2.9,0.2,,0.0,,0.0,0.8,,,1.8,0.0,,,,,0.1,10.5,0.1,,,,,,8.6,0.1,0.0,0.2,0.2,4.2,0.0,0.1,,,1.9767441860465116,0.9,2.620246164145905,2.5928368702815754,2.5661215695709845
2016-06-09,221.0,114.0,,,,,,,,3.4,,,,,,,,,,,,,,,,,0.2,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,1.4,,,0.0,0.2,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,0.0,,0.0,0.3,0.0,,,,0.39285714285714285,0.0,0.8821933424921177,0.8632252321809758,0.8445836995127356
2016-06-10,213.0,110.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,1.0,,,0.0,,,,,,,,,0.0,,,,,0.0,,0.0,,,,,,,,,0.0,,,,,,0.0,,0.5,,,,,,,0.0,,,,0.0,,,,0.11538461538461539,0.0,0.2789456056072115,0.27286673471615475,0.266845172356795
2016-06-11,207.0,108.0,,,0.0,,,,,,0.2,,0.1,,,0.4,,,,,,0.9,0.5,,,,,,0.0,,0.6,,,,5.0,0.6,0.0,0.0,,,,,,,,0.2,0.0,,,,,,,0.6,0.0,,,,0.0,,0.8,,,,,0.0,,,,0.0,6.2,0.0,,,,,,0.3,,,0.0,,,,0.0,0.4,,,0.6461538461538461,0.2,1.4408916940079783,1.4229130941495594,1.4051189490396374
2016-06-12,193.0,105.0,,,,0.7,,,,,0.0,,0.0,,,,0.3,,,,,,,,0.1,,,1.8,0.0,,0.0,,,,1.1,,0.3,0.0,,,0.0,,0.2,,,0.1,,,,,,,,0.0,0.0,,0.0,,,,1.0,0.2,,,,0.0,,,,,4.6,0.5,0.0,,,,,0.3,0.2,1.0,0.0,,1.1,0.9,0.0,0.4,,,0.4774193548387097,0.2,0.8651015634053982,0.8545971043725112,0.8443049189989839
